match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
6822061,2015-11-28,ThSV Eisenach,VfL Gummersbach,28,32,5.0,10.0,1.29,[],[],0.0,0.6,27.0,32.6,27.4,26.4,0.2,0.2,0.5,0.0,0.0,5.0,5.0
6822059,2015-11-28,HBW Balingen/Weilstetten,SC DHfK Leipzig,27,25,1.75,8.0,2.7,[],[],0.2,0.4,26.8,31.8,27.0,27.6,0.2,0.2,0.5,0.0,0.0,5.0,5.0
6822060,2015-11-29,Frisch Auf Göppingen,SG Flensburg Handewitt,23,28,4.2,9.0,1.4,[],[],0.4,1.0,25.6,27.2,32.6,24.2,0.8,0.8,0.5,0.0,0.0,5.0,5.0
6822062,2015-12-01,TVB 1898 Stuttgart,THW Kiel,26,35,21.0,26.0,1.0,[],[],0.0,0.8,26.8,29.0,28.2,24.6,0.2,0.6,0.5,0.0,0.0,5.0,5.0
6822076,2015-12-02,SG Flensburg Handewitt,Rhein Neckar Löwen,25,32,1.67,8.0,2.8,[],[],1.0,0.8,31.8,23.8,27.2,22.4,0.8,0.8,0.5,0.0,0.0,5.0,5.0
6822065,2015-12-04,TSV Hannover Burgdorf,TUS N-Lübbecke,29,28,1.1400000000000001,15.0,8.0,[],[],0.4,0.0,28.4,29.4,27.0,29.8,0.4,0.0,0.5,0.0,0.0,5.0,5.0
6822075,2015-12-05,VfL Gummersbach,Bergischer HC,34,21,1.25,11.0,5.75,[],[],0.8,0.0,29.0,26.2,23.2,27.6,0.6,0.0,0.5,0.0,0.0,5.0,5.0
6822072,2015-12-05,SC Magdeburg,ThSV Eisenach,27,24,1.0,19.0,16.0,[],[],0.4,0.0,29.8,29.6,28.2,32.6,0.6,0.0,0.5,0.0,0.0,5.0,5.0
6822066,2015-12-06,Füchse Berlin,HBW Balingen/Weilstetten,31,26,1.1400000000000001,13.0,9.0,[],[],0.6,0.4,27.8,27.2,26.8,30.8,0.6,0.2,1.0,0.0,0.0,5.0,5.0
6822071,2015-12-06,SC DHfK Leipzig,HSG Wetzlar,22,22,2.2,8.0,2.0,[],[],0.4,0.6,27.2,28.2,26.6,24.8,0.6,0.6,0.5,0.0,0.0,5.0,5.0
6822064,2015-12-06,TBV Lemgo,Frisch Auf Göppingen,24,35,2.4,8.5,1.9,[],[],0.4,0.2,29.8,30.2,25.2,28.2,0.6,0.6,0.5,0.0,0.0,5.0,5.0
6822030,2015-12-09,THW Kiel,HBW Balingen/Weilstetten,38,28,1.0,31.0,31.0,[],[],1.0,0.2,31.2,25.0,25.0,31.0,1.0,0.2,0.5,0.0,0.0,5.0,5.0
6822078,2015-12-11,HSG Wetzlar,MT Melsungen,29,25,2.14,8.5,2.1,[],[],0.4,0.8,25.4,25.4,29.6,25.6,0.8,0.4,0.5,0.0,0.0,5.0,5.0
6822074,2015-12-11,Rhein Neckar Löwen,VfL Gummersbach,31,22,1.08,18.0,11.0,[],[],0.8,0.8,27.4,23.2,29.6,25.0,1.0,0.4,0.5,0.0,0.0,5.0,5.0
6822079,2015-12-12,TUS N-Lübbecke,SG Flensburg Handewitt,19,25,12.0,17.0,1.07,[],[],0.0,0.8,27.8,30.8,31.0,26.0,0.0,0.8,0.5,0.0,0.0,5.0,5.0
6822080,2015-12-12,ThSV Eisenach,TSV Hannover Burgdorf,24,36,3.4,9.0,1.5,[],[],0.0,0.4,27.4,32.4,28.4,30.2,0.2,0.2,0.5,0.0,0.0,5.0,5.0
6822081,2015-12-12,Bergischer HC,TBV Lemgo,31,30,2.1,8.5,2.14,[],[],0.0,0.4,23.6,28.8,30.4,31.4,0.2,0.2,0.5,0.0,0.0,5.0,5.0
6822091,2015-12-12,Frisch Auf Göppingen,SC Magdeburg,32,24,1.5,8.5,3.4,[],[],0.4,0.6,26.8,26.8,29.6,28.8,0.6,0.2,0.5,0.0,0.0,5.0,5.0
6822083,2015-12-13,HBW Balingen/Weilstetten,TVB 1898 Stuttgart,24,25,1.4,10.0,3.8,[],[],0.2,0.0,26.4,32.4,26.0,29.4,0.2,0.0,0.5,0.0,0.0,5.0,5.0
6822086,2015-12-13,SC DHfK Leipzig,THW Kiel,33,38,11.0,16.0,1.1,[],[],0.2,1.0,24.4,26.4,32.4,26.2,0.4,0.6,0.5,0.0,0.0,5.0,5.0
6822085,2015-12-18,TVB 1898 Stuttgart,ThSV Eisenach,30,30,1.44,9.0,3.75,[],[],0.2,0.0,25.4,28.6,26.0,32.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0
6822084,2015-12-18,VfL Gummersbach,MT Melsungen,26,27,2.75,8.5,1.71,[],[],0.8,0.6,29.2,26.0,28.8,27.0,0.6,0.4,1.0,0.0,0.0,5.0,5.0
6822088,2015-12-19,Rhein Neckar Löwen,HBW Balingen/Weilstetten,29,24,1.0,31.0,26.0,[],[],0.8,0.2,28.4,24.0,27.0,31.0,1.0,0.2,1.0,0.0,0.0,5.0,5.0
6822090,2015-12-19,SC DHfK Leipzig,TUS N-Lübbecke,26,24,1.4,11.0,3.8,[],[],0.2,0.0,26.6,28.4,25.0,29.2,0.4,0.0,0.0,0.0,0.0,5.0,5.0
6822098,2015-12-19,TSV Hannover Burgdorf,HSG Wetzlar,28,24,1.8599999999999999,8.5,2.4,[],[],0.6,0.6,28.8,28.2,27.6,25.2,0.6,0.6,0.0,0.0,0.0,5.0,5.0
6822092,2015-12-19,TBV Lemgo,THW Kiel,26,34,12.0,17.0,1.08,[],[],0.4,1.0,29.6,30.8,34.6,28.0,0.6,0.8,0.0,0.0,0.0,5.0,5.0
6822082,2015-12-19,Bergischer HC,Frisch Auf Göppingen,22,29,4.0,10.0,1.4,[],[],0.2,0.6,25.4,29.0,29.0,25.4,0.4,0.6,0.0,0.0,0.0,5.0,5.0
6822093,2015-12-20,Füchse Berlin,SG Flensburg Handewitt,26,27,3.5,9.0,1.5,[],[],0.8,0.8,29.2,27.0,29.4,23.8,0.6,1.0,0.0,0.0,0.0,5.0,5.0
6822089,2015-12-22,TVB 1898 Stuttgart,Füchse Berlin,24,32,4.25,10.0,1.3599999999999999,[],[],0.2,0.6,24.8,28.0,29.2,27.6,0.0,0.2,0.0,0.0,0.0,5.0,5.0
6822087,2015-12-23,THW Kiel,Rhein Neckar Löwen,31,20,1.71,8.5,2.75,[],[],1.0,0.8,35.4,28.0,28.6,24.4,1.0,0.8,0.0,0.0,0.0,5.0,5.0
6822110,2015-12-23,SG Flensburg Handewitt,VfL Gummersbach,28,25,1.08,17.0,12.0,[],[],0.8,0.6,28.4,24.2,28.8,26.4,0.8,0.4,1.0,0.0,0.0,5.0,5.0
6822094,2015-12-23,MT Melsungen,TSV Hannover Burgdorf,25,28,1.33,11.0,4.5,[],[],0.6,0.6,28.0,28.0,28.4,28.6,0.8,0.2,0.5,0.0,0.0,5.0,5.0
6822095,2015-12-23,ThSV Eisenach,Bergischer HC,28,26,1.67,9.0,2.89,[],[],0.0,0.2,27.2,32.0,24.6,29.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
6822101,2015-12-23,HBW Balingen/Weilstetten,TBV Lemgo,30,27,1.67,9.0,2.8,[],[],0.2,0.4,25.8,29.6,29.0,30.4,0.2,0.2,0.0,0.0,0.0,5.0,5.0
6822100,2015-12-23,Frisch Auf Göppingen,SC DHfK Leipzig,29,21,1.22,12.0,5.0,[],[],0.8,0.4,29.2,24.0,27.4,27.8,0.6,0.2,1.0,0.0,0.0,5.0,5.0
6822097,2015-12-23,SC Magdeburg,HSG Wetzlar,26,26,1.56,9.0,3.2,[],[],0.6,0.4,28.4,28.6,26.0,26.6,0.6,0.4,0.0,0.0,0.0,5.0,5.0
6822108,2015-12-26,TBV Lemgo,SG Flensburg Handewitt,30,32,8.0,15.0,1.1400000000000001,[],[],0.2,0.8,27.4,30.4,26.6,25.0,0.4,1.0,0.0,0.0,0.0,5.0,5.0
6822102,2015-12-26,Rhein Neckar Löwen,SC Magdeburg,27,25,1.1400000000000001,15.0,8.0,[],[],0.8,0.4,28.0,25.6,26.4,28.0,1.0,0.2,1.0,0.0,0.0,5.0,5.0
6822104,2015-12-26,HSG Wetzlar,TUS N-Lübbecke,33,24,1.22,12.0,6.0,[],[],0.2,0.0,25.4,26.2,24.8,28.8,0.8,0.0,1.0,0.0,0.0,5.0,5.0
6822114,2015-12-27,TSV Hannover Burgdorf,HBW Balingen/Weilstetten,32,27,1.2,13.0,6.5,[],[],0.8,0.2,29.8,26.2,26.4,30.0,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822111,2015-12-27,Füchse Berlin,ThSV Eisenach,30,24,1.07,16.0,13.0,[],[],0.6,0.2,29.8,27.2,26.8,30.2,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822112,2015-12-27,Bergischer HC,THW Kiel,28,31,16.0,19.0,1.0,[],[],0.2,1.0,24.2,28.4,35.2,26.6,0.2,1.0,0.0,0.0,0.0,5.0,5.0
6822103,2015-12-27,VfL Gummersbach,TVB 1898 Stuttgart,25,24,1.22,12.0,6.0,[],[],0.4,0.2,27.8,27.0,25.2,28.4,0.6,0.2,0.0,0.0,0.0,5.0,5.0
6822107,2015-12-27,MT Melsungen,SC DHfK Leipzig,31,23,1.1400000000000001,15.0,8.0,[],[],0.4,0.2,25.8,27.6,25.4,28.0,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822105,2016-02-10,THW Kiel,VfL Gummersbach,31,26,1.2,13.0,6.5,[],[],1.0,0.4,34.4,27.0,26.4,26.2,1.0,0.4,1.0,0.0,0.0,5.0,5.0
6822117,2016-02-10,SC Magdeburg,SC DHfK Leipzig,28,31,1.2,12.0,6.5,[],[],0.4,0.2,26.4,27.4,25.0,28.8,0.6,0.0,0.0,0.0,0.0,5.0,5.0
6822121,2016-02-13,ThSV Eisenach,TBV Lemgo,22,28,1.6,9.0,3.0,[],[],0.2,0.0,26.0,29.8,27.4,32.4,0.2,0.2,0.0,0.0,0.0,5.0,5.0
6822119,2016-02-13,HBW Balingen/Weilstetten,HSG Wetzlar,27,26,3.75,9.0,1.44,[],[],0.2,0.4,26.6,30.2,26.8,25.0,0.4,0.2,0.0,0.0,0.0,5.0,5.0
6822106,2016-02-13,TUS N-Lübbecke,TSV Hannover Burgdorf,29,29,4.0,9.5,1.4,[],[],0.0,1.0,23.4,28.6,30.6,25.6,0.0,0.4,0.0,0.0,0.0,5.0,5.0
6822113,2016-02-14,TVB 1898 Stuttgart,Bergischer HC,25,23,1.67,9.0,2.8,[],[],0.2,0.2,25.8,29.2,25.6,30.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0
6822116,2016-02-14,Füchse Berlin,MT Melsungen,23,24,1.56,9.0,3.2,[],[],0.6,0.4,29.0,25.8,27.0,27.6,0.8,0.4,0.0,0.0,0.0,5.0,5.0
6822115,2016-02-14,Frisch Auf Göppingen,Rhein Neckar Löwen,19,26,4.0,10.0,1.4,[],[],0.8,0.8,29.6,23.8,27.8,25.4,0.6,0.6,0.0,0.0,0.0,5.0,5.0
6822136,2016-02-17,HSG Wetzlar,Frisch Auf Göppingen,24,20,1.6,9.0,3.0,[],[],0.4,0.8,27.6,26.0,28.8,23.4,0.8,0.6,1.0,0.0,0.0,5.0,5.0
6822127,2016-02-17,TSV Hannover Burgdorf,SC Magdeburg,31,31,1.71,8.5,2.75,[],[],0.8,0.2,30.6,25.8,26.0,28.0,1.0,0.2,0.0,0.0,0.0,5.0,5.0
6822120,2016-02-17,Rhein Neckar Löwen,SG Flensburg Handewitt,22,25,1.75,8.5,2.6,[],[],0.8,0.8,26.6,24.2,27.4,26.4,1.0,1.0,1.0,0.0,0.0,5.0,5.0
6822129,2016-02-20,TUS N-Lübbecke,HBW Balingen/Weilstetten,25,24,1.71,8.5,2.75,[],[],0.0,0.4,24.8,28.4,26.4,27.8,0.0,0.0,0.0,0.0,0.0,5.0,5.0
6822125,2016-02-21,VfL Gummersbach,ThSV Eisenach,32,21,1.17,12.0,9.0,[],[],0.2,0.2,24.8,28.2,25.6,30.0,0.8,0.0,1.0,0.0,0.0,5.0,5.0
6822123,2016-02-21,TBV Lemgo,MT Melsungen,22,31,3.6,10.0,1.44,[],[],0.2,0.6,28.2,29.8,26.4,25.8,0.2,0.6,0.0,0.0,0.0,5.0,5.0
6822122,2016-02-21,THW Kiel,SC DHfK Leipzig,30,21,1.08,17.0,12.0,[],[],1.0,0.4,33.0,26.6,26.8,30.0,1.0,0.2,1.0,0.0,0.0,5.0,5.0
6822128,2016-02-21,Füchse Berlin,Bergischer HC,34,28,1.08,18.0,11.0,[],[],0.6,0.2,28.4,25.0,26.0,28.6,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822132,2016-02-24,Frisch Auf Göppingen,TSV Hannover Burgdorf,35,28,1.5,9.0,3.5,[],[],0.6,0.6,25.8,23.4,29.6,27.2,0.4,0.4,0.0,0.0,0.0,5.0,5.0
6822134,2016-02-24,SG Flensburg Handewitt,SC DHfK Leipzig,35,28,1.0,26.0,21.0,[],[],1.0,0.4,27.4,24.4,24.4,28.4,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822130,2016-02-24,SC Magdeburg,TUS N-Lübbecke,33,21,1.17,14.0,8.0,[],[],0.0,0.2,26.8,29.4,24.2,27.4,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822135,2016-02-27,Bergischer HC,VfL Gummersbach,22,23,3.25,8.5,1.57,[],[],0.0,0.4,25.4,29.4,26.8,26.2,0.2,0.4,0.0,0.0,0.0,5.0,5.0
6822124,2016-02-27,MT Melsungen,HSG Wetzlar,29,22,1.33,9.0,4.5,[],[],0.8,0.4,27.6,24.4,26.6,25.0,0.8,0.2,0.0,0.0,0.0,5.0,5.0
6822131,2016-02-27,THW Kiel,Füchse Berlin,26,21,1.25,12.0,5.5,[],[],1.0,0.6,31.4,24.2,29.0,25.4,1.0,0.4,1.0,0.0,0.0,5.0,5.0
6822137,2016-02-28,TVB 1898 Stuttgart,TBV Lemgo,28,27,1.8599999999999999,8.0,2.5,[],[],0.4,0.2,25.6,26.8,26.6,29.8,0.2,0.4,0.0,0.0,0.0,5.0,5.0
6822152,2016-03-02,TUS N-Lübbecke,Frisch Auf Göppingen,26,26,4.5,9.0,1.33,[],[],0.2,0.6,24.6,29.0,26.4,24.2,0.2,0.6,0.0,0.0,0.0,5.0,5.0
6822144,2016-03-02,HBW Balingen/Weilstetten,SC Magdeburg,28,28,3.29,9.0,1.53,[],[],0.4,0.2,26.4,27.8,28.6,27.2,0.6,0.0,0.0,0.0,0.0,5.0,5.0
6822151,2016-03-02,VfL Gummersbach,Füchse Berlin,26,28,2.25,8.0,2.0,[],[],0.6,0.6,26.2,25.2,28.0,25.2,0.8,0.4,0.0,0.0,0.0,5.0,5.0
6822143,2016-03-03,TSV Hannover Burgdorf,SG Flensburg Handewitt,25,25,5.0,11.0,1.3,[],[],0.4,1.0,29.6,29.4,29.4,26.2,0.8,1.0,0.0,0.0,0.0,5.0,5.0
6822140,2016-03-03,Rhein Neckar Löwen,MT Melsungen,34,24,1.2,13.0,6.5,[],[],0.6,0.8,24.8,24.8,28.0,23.6,0.8,0.6,0.0,0.0,0.0,5.0,5.0
6822139,2016-03-05,SC DHfK Leipzig,TVB 1898 Stuttgart,31,24,1.33,10.0,4.75,[],[],0.2,0.4,24.8,30.6,26.2,27.4,0.4,0.2,0.0,0.0,0.0,5.0,5.0
6822149,2016-03-06,TBV Lemgo,Bergischer HC,26,28,1.22,12.0,6.0,[],[],0.2,0.0,26.8,28.6,25.4,28.2,0.2,0.0,0.0,0.0,0.0,5.0,5.0
6822147,2016-03-06,HSG Wetzlar,ThSV Eisenach,26,20,1.08,18.0,11.0,[],[],0.4,0.2,26.2,25.2,25.0,29.2,0.8,0.0,1.0,0.0,0.0,5.0,5.0
6822150,2016-03-16,SG Flensburg Handewitt,HSG Wetzlar,35,23,1.12,15.0,9.0,[],[],0.8,0.6,29.0,26.0,26.2,24.0,0.8,0.0,0.0,0.0,0.0,5.0,5.0
6822154,2016-03-16,MT Melsungen,SC Magdeburg,28,28,1.3599999999999999,9.5,4.4,[],[],0.8,0.2,27.8,24.8,29.0,27.6,0.8,0.0,0.0,0.0,0.0,5.0,5.0
6822158,2016-03-16,TVB 1898 Stuttgart,Rhein Neckar Löwen,21,33,17.0,21.0,1.0,[],[],0.4,0.6,25.0,27.6,25.8,24.8,0.4,0.6,0.0,0.0,0.0,5.0,5.0
6822159,2016-03-16,Frisch Auf Göppingen,HBW Balingen/Weilstetten,34,30,1.1,17.0,10.0,[],[],0.4,0.4,25.8,25.0,27.2,27.6,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822155,2016-03-19,ThSV Eisenach,SC DHfK Leipzig,24,35,2.5,8.0,1.8599999999999999,[],[],0.2,0.4,23.0,28.4,26.8,29.6,0.2,0.2,0.0,0.0,0.0,5.0,5.0
6822145,2016-03-19,Bergischer HC,TSV Hannover Burgdorf,24,21,2.4,8.0,1.9,[],[],0.2,0.2,25.8,27.8,29.0,29.4,0.2,0.4,0.0,0.0,0.0,5.0,5.0
6822156,2016-03-19,VfL Gummersbach,TBV Lemgo,28,24,1.2,13.0,6.5,[],[],0.6,0.2,26.4,25.2,26.6,28.2,0.6,0.4,0.0,0.0,0.0,5.0,5.0
6822146,2016-03-23,SC Magdeburg,Frisch Auf Göppingen,28,27,1.67,8.0,3.0,[],[],0.2,0.4,29.6,27.8,26.8,26.8,0.6,0.6,0.0,0.0,0.0,5.0,5.0
6822181,2016-03-23,TBV Lemgo,Füchse Berlin,26,34,4.5,11.0,1.33,[],[],0.2,0.6,25.4,27.4,27.2,25.6,0.0,0.6,0.0,0.0,0.0,5.0,5.0
6822160,2016-03-23,Rhein Neckar Löwen,Bergischer HC,28,20,1.0,31.0,31.0,[],[],0.8,0.4,28.4,22.8,25.0,25.8,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822165,2016-03-23,HBW Balingen/Weilstetten,SG Flensburg Handewitt,22,29,11.0,18.0,1.07,[],[],0.2,0.8,27.2,29.0,30.4,25.6,0.6,0.8,0.0,0.0,0.0,5.0,5.0
6822175,2016-03-26,HSG Wetzlar,TVB 1898 Stuttgart,24,20,1.1400000000000001,15.0,8.0,[],[],0.4,0.4,24.2,26.2,24.4,27.8,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822182,2016-03-26,TUS N-Lübbecke,ThSV Eisenach,22,24,1.2,13.0,6.5,[],[],0.2,0.0,25.0,29.0,22.2,30.2,0.2,0.0,0.0,0.0,0.0,5.0,5.0
6822162,2016-03-27,SC DHfK Leipzig,VfL Gummersbach,21,31,1.67,8.0,3.0,[],[],0.6,0.6,29.2,28.2,27.0,25.2,0.6,0.4,0.0,0.0,0.0,5.0,5.0
6822161,2016-03-27,TSV Hannover Burgdorf,THW Kiel,30,30,8.0,13.0,1.17,[],[],0.0,1.0,26.8,28.8,29.8,23.2,0.6,1.0,0.0,0.0,0.0,5.0,5.0
6822164,2016-04-13,VfL Gummersbach,Rhein Neckar Löwen,21,33,7.0,15.0,1.17,[],[],0.8,0.8,28.0,23.2,28.6,21.8,0.6,0.6,0.0,0.0,0.0,5.0,5.0
6822176,2016-04-14,SG Flensburg Handewitt,TUS N-Lübbecke,34,27,1.0,31.0,31.0,[],[],0.8,0.2,29.8,24.0,24.6,27.2,0.8,0.0,1.0,0.0,0.0,5.0,5.0
6822179,2016-04-15,TVB 1898 Stuttgart,TSV Hannover Burgdorf,21,23,3.0,8.0,1.67,[],[],0.4,0.0,23.6,27.6,27.0,29.0,0.4,0.4,0.0,0.0,0.0,5.0,5.0
6822167,2016-04-16,ThSV Eisenach,SC Magdeburg,23,29,5.5,11.0,1.25,[],[],0.2,0.4,22.2,28.6,29.6,27.0,0.2,0.0,0.0,0.0,0.0,5.0,5.0
6822169,2016-04-16,Bergischer HC,SC DHfK Leipzig,28,31,1.8599999999999999,8.0,2.6,[],[],0.4,0.4,24.4,26.4,27.2,28.8,0.4,0.4,0.0,0.0,0.0,5.0,5.0
6822180,2016-04-16,THW Kiel,Frisch Auf Göppingen,38,29,1.12,15.0,9.0,[],[],0.8,0.4,29.6,25.2,28.4,27.2,1.0,0.4,0.0,0.0,0.0,5.0,5.0
6822166,2016-04-17,MT Melsungen,HBW Balingen/Weilstetten,29,28,1.08,18.0,11.0,[],[],0.6,0.2,27.2,25.8,26.2,28.4,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822171,2016-04-17,Füchse Berlin,HSG Wetzlar,23,20,1.33,10.0,4.5,[],[],0.6,0.6,28.0,26.0,23.8,24.8,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822172,2016-04-20,TSV Hannover Burgdorf,ThSV Eisenach,37,27,1.07,17.0,11.0,[],[],0.2,0.2,25.4,27.0,22.4,28.8,0.4,0.2,1.0,0.0,0.0,5.0,5.0
6822163,2016-04-20,SC Magdeburg,SG Flensburg Handewitt,23,23,2.8,9.5,1.67,[],[],0.6,0.8,29.2,25.4,31.6,25.0,0.6,0.8,0.0,0.0,0.0,5.0,5.0
6822174,2016-04-20,Frisch Auf Göppingen,MT Melsungen,27,24,2.0,8.0,2.2,[],[],0.4,0.6,30.2,30.0,28.2,26.8,0.8,0.6,0.0,0.0,0.0,5.0,5.0
6822184,2016-04-20,HBW Balingen/Weilstetten,THW Kiel,22,22,10.0,17.0,1.1,[],[],0.0,0.8,26.4,29.0,31.0,25.4,0.4,0.8,0.0,0.0,0.0,5.0,5.0
6822168,2016-04-22,SC DHfK Leipzig,Füchse Berlin,25,23,3.5,9.0,1.5,[],[],0.6,0.8,29.2,28.4,28.0,25.2,0.4,0.6,0.0,0.0,0.0,5.0,5.0
6822173,2016-04-23,TUS N-Lübbecke,TVB 1898 Stuttgart,23,22,1.67,8.0,3.11,[],[],0.2,0.2,24.2,28.2,22.8,27.6,0.2,0.2,0.0,0.0,0.0,5.0,5.0
6822187,2016-04-23,HSG Wetzlar,VfL Gummersbach,30,30,1.44,8.5,3.8,[],[],0.4,0.6,23.0,25.4,25.8,25.6,1.0,0.4,0.0,0.0,0.0,5.0,5.0
6822178,2016-04-24,Rhein Neckar Löwen,TBV Lemgo,33,19,1.0,31.0,31.0,[],[],0.8,0.0,30.0,22.2,25.0,29.8,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822201,2016-04-29,HBW Balingen/Weilstetten,ThSV Eisenach,27,20,1.29,12.0,5.0,[],[],0.0,0.2,26.0,28.4,23.6,29.8,0.4,0.2,0.0,0.0,0.0,5.0,5.0
6822126,2016-05-04,ThSV Eisenach,Rhein Neckar Löwen,19,36,31.0,31.0,1.0,[],[],0.2,1.0,23.6,30.0,32.2,21.0,0.2,0.8,0.0,0.0,0.0,5.0,5.0
6822153,2016-05-04,THW Kiel,TUS N-Lübbecke,28,26,1.0,31.0,31.0,[],[],0.6,0.2,29.2,24.6,23.8,27.8,1.0,0.0,1.0,0.0,0.0,5.0,5.0
6822183,2016-05-07,MT Melsungen,TUS N-Lübbecke,32,24,1.07,19.0,11.0,[],[],0.4,0.2,26.8,27.8,24.8,26.8,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822188,2016-05-07,SG Flensburg Handewitt,Frisch Auf Göppingen,32,25,1.17,13.0,7.5,[],[],0.6,0.4,29.2,24.0,28.6,29.2,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822193,2016-05-07,Bergischer HC,SC Magdeburg,28,26,1.8599999999999999,8.0,2.4,[],[],0.4,0.4,24.4,25.8,27.2,25.8,0.2,0.2,0.0,0.0,0.0,5.0,5.0
6822195,2016-05-07,TBV Lemgo,SC DHfK Leipzig,30,25,2.0,8.0,2.2,[],[],0.0,0.8,24.4,30.2,28.6,26.0,0.0,0.6,0.0,0.0,0.0,5.0,5.0
6822199,2016-05-07,VfL Gummersbach,TSV Hannover Burgdorf,31,30,1.67,8.0,2.8,[],[],0.4,0.4,27.2,27.2,27.2,25.4,0.6,0.4,0.0,0.0,0.0,5.0,5.0
6822186,2016-05-08,Füchse Berlin,Rhein Neckar Löwen,24,20,4.25,9.0,1.4,[],[],0.6,1.0,25.8,24.6,32.6,20.0,0.6,0.8,0.0,0.0,0.0,5.0,5.0
6822189,2016-05-08,TVB 1898 Stuttgart,HBW Balingen/Weilstetten,22,22,1.75,8.5,2.6,[],[],0.0,0.2,21.6,26.8,25.8,26.8,0.4,0.0,1.0,0.0,0.0,5.0,5.0
6822191,2016-05-08,THW Kiel,HSG Wetzlar,30,21,1.1400000000000001,15.0,8.0,[],[],0.6,0.4,28.8,25.6,24.6,25.6,1.0,0.0,1.0,0.0,0.0,5.0,5.0
6822197,2016-05-11,Frisch Auf Göppingen,TVB 1898 Stuttgart,35,26,1.12,15.0,9.0,[],[],0.4,0.0,28.4,30.4,21.2,25.0,0.8,0.2,1.0,0.0,0.0,5.0,5.0
6822190,2016-05-11,TUS N-Lübbecke,Bergischer HC,26,27,1.75,8.0,2.7,[],[],0.2,0.6,24.4,28.0,25.6,26.4,0.4,0.2,0.0,0.0,0.0,5.0,5.0
6822192,2016-05-11,TSV Hannover Burgdorf,Füchse Berlin,25,22,2.1,8.0,2.14,[],[],0.4,0.8,28.2,26.6,26.4,23.4,0.4,0.6,0.0,0.0,0.0,5.0,5.0
6822202,2016-05-11,MT Melsungen,SG Flensburg Handewitt,25,32,2.89,8.5,1.67,[],[],0.4,0.8,27.4,28.2,30.6,24.0,0.8,0.6,1.0,0.0,0.0,5.0,5.0
6822196,2016-05-11,SC DHfK Leipzig,Rhein Neckar Löwen,21,30,21.0,26.0,1.0,[],[],0.6,0.8,27.4,27.2,30.0,20.6,0.6,0.8,0.0,0.0,0.0,5.0,5.0
6822185,2016-05-11,SC Magdeburg,THW Kiel,29,28,4.4,10.0,1.3599999999999999,[],[],0.4,0.6,26.8,25.8,29.6,25.6,0.4,0.6,0.0,0.0,0.0,5.0,5.0
6822200,2016-05-11,HSG Wetzlar,TBV Lemgo,29,22,1.29,11.0,5.2,[],[],0.2,0.2,23.6,27.6,25.0,29.6,0.8,0.2,0.0,0.0,0.0,5.0,5.0
6822219,2016-05-14,Bergischer HC,HSG Wetzlar,27,21,2.6,8.5,1.8,[],[],0.6,0.4,25.4,26.4,24.8,25.0,0.4,0.0,0.0,0.0,0.0,5.0,5.0
6822205,2016-05-14,VfL Gummersbach,HBW Balingen/Weilstetten,26,24,1.25,11.0,5.5,[],[],0.6,0.2,28.2,27.6,24.2,24.4,0.6,0.0,1.0,0.0,0.0,5.0,5.0
6822206,2016-05-15,THW Kiel,SG Flensburg Handewitt,26,28,1.75,9.0,2.6,[],[],0.6,0.8,29.2,25.4,30.0,24.4,1.0,0.6,0.0,0.0,0.0,5.0,5.0
6822204,2016-05-15,TBV Lemgo,TUS N-Lübbecke,25,23,1.4,9.5,3.8,[],[],0.2,0.2,24.2,29.8,25.2,28.6,0.2,0.0,1.0,0.0,0.0,5.0,5.0
6822207,2016-05-15,TVB 1898 Stuttgart,MT Melsungen,21,28,5.2,11.0,1.29,[],[],0.0,0.4,22.2,25.4,27.6,27.8,0.4,0.6,0.0,0.0,0.0,5.0,5.0
6822212,2016-05-16,SC DHfK Leipzig,TSV Hannover Burgdorf,29,29,2.33,8.0,2.0,[],[],0.4,0.6,24.6,28.4,29.0,26.2,0.6,0.2,1.0,0.0,0.0,5.0,5.0
